order_id,customer_id,customer_name,customer_segment,customer_type,first_purchase_date,last_purchase_date,product_id,product_name,category,sub_category,brand,order_date,quantity,unit_price,discount_pct,sales_channel,payment_method,sales_rep,region,operating_expenses,cash_balance,debt_balance,monthly_burn,churn_flag
11089,C1145,Beatriz Rocha,Corporate,New,2023-03-07,2024-06-24,P1006,iPhone 15,Electronics,Smartphones,Apple,2024-06-24,2,925.36,0.05,Online,Credit Card,Ana,South,208.10,12937.41,1210.78,197.46,0
11090,C0724,Larissa Rocha,SMB,Returning,2022-11-03,2025-05-31,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2024-12-23,1,137.14,0.00,Online,Credit Card,Ana,Central,102.84,15329.41,1532.81,65.58,0
11091,C1380,Igor Gomes,Corporate,New,2023-03-11,2024-06-13,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-06-13,1,411.65,0.15,Online,Credit Card,Ana,South,204.41,9143.03,573.83,329.59,0
11092,C0188,Beatriz Costa,SMB,New,2023-02-27,2025-01-07,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2025-01-07,3,110.10,0.00,Online,Credit Card,Camila,South,51.68,12307.13,0.00,398.07,0
11093,C0098,Renato Martins,Consumer,New,2023-07-13,2025-04-07,P1006,iPhone 15,Electronics,Smartphones,Apple,2025-04-07,1,957.54,0.00,Retail,Credit Card,Ana,South,218.26,10950.06,5047.73,437.31,0
11094,C1311,Fernanda Martins,Consumer,New,2023-01-01,2024-07-28,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2024-07-28,1,1183.51,0.15,Online,Cash,Ana,Central,46.45,14186.05,4656.49,154.12,0
11095,C0254,Aline Costa,SMB,Returning,2023-04-18,2025-01-29,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-01-29,2,1193.48,0.10,Online,Credit Card,Ana,East,127.14,12448.61,2521.00,63.67,0
11096,C0039,Carlos Oliveira,Consumer,Returning,2022-08-26,2025-08-16,P1022,XPS 13,Electronics,Laptops,Dell,2024-09-27,1,1195.97,0.10,Online,Debit Card,Camila,Central,20.46,10076.67,1718.35,41.45,1
11097,C1004,Carlos Souza,Corporate,New,2022-07-10,2025-02-26,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2025-02-26,2,1325.12,0.00,Online,Credit Card,Camila,North,109.90,13893.50,4475.55,414.08,0
11098,C1651,Mateus Silva,Consumer,New,2022-08-04,2025-03-01,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2025-03-01,1,2068.99,0.00,Online,Credit Card,Camila,East,61.22,17019.67,5357.48,183.55,0
11099,C1354,Mariana Oliveira,Corporate,Returning,2023-11-01,2025-10-30,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2024-11-28,2,200.54,0.30,Online,Debit Card,Bruno,East,295.74,5397.94,5268.27,388.26,0
11100,C1743,Juliana Rocha,Consumer,New,2022-10-18,2024-06-27,P1043,BlackWidow V4,Electronics,Peripherals,Razer,2024-06-27,4,196.44,0.10,Online,Credit Card,Ana,North,47.67,8030.71,5056.75,136.28,1
11101,C0665,Larissa Gomes,Consumer,Returning,2023-06-06,2025-09-08,P1016,MacBook Air M2,Electronics,Laptops,Apple,2024-07-04,1,1341.43,0.05,Online,Credit Card,Ana,West,97.12,7741.68,4049.31,322.91,0
11102,C0041,João Oliveira,Consumer,Returning,2023-05-27,2025-08-14,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-06-03,1,832.14,0.05,Retail,Credit Card,Camila,South,66.85,11485.43,104.46,189.51,0
11103,C1439,Rafael Rocha,Consumer,Returning,2023-09-05,2025-12-11,P1016,MacBook Air M2,Electronics,Laptops,Apple,2025-11-07,1,1319.01,0.00,Online,Debit Card,Eduardo,West,148.43,15900.94,51.15,152.24,0
11104,C1747,Larissa Lima,Consumer,Returning,2023-05-26,2025-07-30,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-04-04,4,941.79,0.00,Online,Debit Card,Diego,West,311.24,14943.03,753.35,315.79,0
11105,C1571,Beatriz Souza,Consumer,New,2022-10-10,2025-02-02,P1009,iPad Air,Electronics,Tablets,Apple,2025-02-02,1,807.95,0.20,Online,Credit Card,Diego,North,257.78,17319.49,2633.02,147.75,0
11106,C0344,João Teixeira,Consumer,New,2022-12-16,2025-01-23,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-01-23,1,912.68,0.05,Online,Credit Card,Camila,West,145.25,6366.96,413.85,348.50,0
11107,C1040,Ana Pereira,Consumer,Returning,2023-04-27,2025-12-25,P1008,HomePod mini,Electronics,Audio,Apple,2025-09-24,2,100.40,0.30,Online,Credit Card,Ana,North,242.29,5970.01,2266.10,161.61,0
11108,C1547,Vanessa Mendes,Consumer,New,2023-08-22,2024-05-09,P1008,HomePod mini,Electronics,Audio,Apple,2024-05-09,1,111.33,0.20,Online,Cash,Bruno,South,172.43,16730.29,4293.70,276.51,0
11109,C1064,Larissa Mendes,Consumer,New,2023-01-17,2025-01-09,P1033,SRS-XB100,Electronics,Audio,Sony,2025-01-09,2,63.37,0.10,Online,Credit Card,Ana,Central,250.07,6459.11,1619.13,194.87,0
11110,C1179,Rafael Araújo,Consumer,Returning,2023-02-20,2025-12-12,P1012,MacBook Air M3,Electronics,Laptops,Apple,2024-02-22,1,1594.11,0.00,Online,Credit Card,Eduardo,East,201.57,18092.65,506.80,183.23,0
11111,C1491,Thiago Mendes,Corporate,Returning,2023-07-09,2024-11-16,P1021,Tune 770NC,Electronics,Audio,JBL,2024-11-16,1,158.55,0.10,Retail,Credit Card,Ana,North,151.19,16653.18,2539.65,41.37,1
11112,C1524,Juliana Costa,SMB,Returning,2023-04-20,2024-12-17,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-12-17,1,1147.64,0.15,Retail,Cash,Ana,West,21.55,12571.63,967.71,359.30,0
11113,C0699,Thiago Araújo,SMB,New,2022-09-28,2025-09-17,P1036,AirPods Pro,Electronics,Audio,Apple,2025-09-17,1,267.12,0.10,Retail,Debit Card,Diego,Central,228.85,18310.26,3972.12,95.05,1
11114,C1037,Ana Ribeiro,Consumer,New,2023-01-13,2024-08-16,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2024-08-16,3,548.73,0.05,Retail,Debit Card,Diego,West,174.08,18173.46,4480.94,94.50,0
11115,C0628,Beatriz Araújo,Consumer,Returning,2023-07-06,2025-02-12,P1017,Charge 5,Electronics,Audio,JBL,2024-08-03,1,177.36,0.10,Retail,Cash,Diego,West,40.93,18769.61,3100.55,330.97,0
11116,C0396,Rafael Souza,Corporate,New,2023-06-06,2025-10-03,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2025-10-03,1,1400.76,0.00,Online,Credit Card,Bruno,Central,111.04,13452.89,463.85,219.67,0
11117,C0838,Gabriel Pereira,SMB,Returning,2023-03-05,2025-08-08,P1037,AirPods 3,Electronics,Audio,Apple,2024-05-13,4,174.22,0.15,Online,Credit Card,Bruno,West,109.04,16259.52,5469.63,337.91,0
11118,C1423,Sofia Pereira,SMB,New,2022-11-20,2024-10-18,P1030,Flip 6,Electronics,Audio,JBL,2024-10-18,2,121.90,0.10,Online,Credit Card,Bruno,South,94.49,11065.59,895.85,361.18,0
11119,C1623,Pedro Lima,Consumer,Returning,2023-08-22,2024-09-05,P1033,SRS-XB100,Electronics,Audio,Sony,2024-09-05,2,57.24,0.05,Online,Cash,Bruno,North,24.61,12664.63,357.60,225.21,0
11120,C0399,Carlos Costa,Consumer,Returning,2023-09-06,2025-05-21,P1022,XPS 13,Electronics,Laptops,Dell,2025-01-04,1,1361.21,0.15,Online,Credit Card,Eduardo,Central,88.78,6037.87,5444.82,441.00,1
11121,C1301,Rafael Oliveira,Consumer,Returning,2022-11-18,2025-08-15,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-01-15,2,387.82,0.05,Online,Cash,Bruno,South,291.16,16865.25,3699.33,103.46,1
11122,C1455,Renato Souza,SMB,New,2023-02-15,2024-10-30,P1021,Tune 770NC,Electronics,Audio,JBL,2024-10-30,1,150.37,0.05,Online,Cash,Camila,East,111.74,10076.65,5782.38,437.83,1
11123,C0105,Juliana Oliveira,Corporate,New,2023-05-04,2025-12-23,P1006,iPhone 15,Electronics,Smartphones,Apple,2025-12-23,1,920.14,0.05,Retail,Debit Card,Camila,South,83.48,7264.17,3250.26,197.27,0
11124,C0393,Igor Gomes,SMB,Returning,2022-11-03,2024-10-28,P1036,AirPods Pro,Electronics,Audio,Apple,2024-09-26,2,245.46,0.00,Online,Debit Card,Bruno,West,186.19,13274.00,5738.26,436.69,1
11125,C1711,Carlos Costa,Consumer,New,2022-10-30,2024-01-18,P1007,iPhone 14,Electronics,Smartphones,Apple,2024-01-18,1,822.73,0.00,Online,Credit Card,Camila,North,135.33,8344.66,893.08,387.59,0
11126,C0885,Larissa Rocha,Corporate,New,2023-06-27,2024-03-09,P1030,Flip 6,Electronics,Audio,JBL,2024-03-09,4,132.68,0.00,Online,Debit Card,Bruno,East,107.28,8613.43,531.79,190.66,0
11127,C0975,Mariana Teixeira,Consumer,New,2023-06-25,2024-07-05,P1044,iPad 10th Gen,Electronics,Tablets,Apple,2024-07-05,2,452.68,0.00,Online,Debit Card,Bruno,Central,238.29,7132.07,5298.80,221.19,1
11128,C1222,Sofia Teixeira,SMB,New,2023-10-13,2025-09-16,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-09-16,1,735.39,0.00,Online,Credit Card,Bruno,West,24.97,5212.77,3910.59,292.67,0
11129,C0298,Carlos Mendes,Consumer,New,2023-09-08,2025-03-31,P1037,AirPods 3,Electronics,Audio,Apple,2025-03-31,2,169.89,0.15,Online,Debit Card,Camila,West,238.48,8817.56,4655.11,188.06,0
11130,C0342,Mateus Alves,SMB,New,2023-09-23,2025-02-13,P1009,iPad Air,Electronics,Tablets,Apple,2025-02-13,1,755.38,0.10,Retail,Debit Card,Ana,North,314.10,14202.45,1007.62,447.11,0
11131,C1134,João Alves,Corporate,Returning,2022-10-29,2025-03-01,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2025-03-01,1,1075.38,0.10,Online,Cash,Diego,West,16.05,17303.82,5193.06,199.43,0
11132,C1684,Mateus Araújo,Consumer,New,2023-10-05,2025-03-26,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2025-03-26,1,1121.44,0.20,Retail,Credit Card,Diego,South,151.54,15515.61,510.09,70.51,0
11133,C1014,Aline Silva,Consumer,Returning,2023-10-28,2024-10-10,P1037,AirPods 3,Electronics,Audio,Apple,2024-01-15,1,187.89,0.10,Online,Credit Card,Diego,West,250.83,6951.75,3911.39,68.69,0
11134,C0292,Gabriel Mendes,Consumer,New,2023-02-22,2025-09-13,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2025-09-13,1,980.00,0.05,Online,Credit Card,Eduardo,South,169.90,14853.69,4134.01,75.13,0
11135,C1408,Fernanda Souza,SMB,Returning,2023-03-27,2025-01-21,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2025-01-21,1,28.71,0.00,Online,Credit Card,Eduardo,West,22.25,6382.35,3786.03,234.14,0
11136,C1112,Patrícia Pereira,Consumer,New,2023-05-23,2025-12-07,P1014,WH-1000XM5,Electronics,Audio,Sony,2025-12-07,3,336.44,0.05,Retail,Cash,Eduardo,East,207.88,5406.23,5577.66,112.05,0
11137,C0391,Aline Martins,Consumer,New,2022-12-05,2024-05-16,P1044,iPad 10th Gen,Electronics,Tablets,Apple,2024-05-16,1,439.01,0.30,Online,Credit Card,Diego,North,38.10,17447.27,4931.19,131.53,0
11138,C1140,Rafael Teixeira,Consumer,New,2023-11-23,2025-06-18,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2025-06-18,1,212.72,0.00,Online,Credit Card,Diego,West,280.64,15574.27,2112.28,255.24,1
11139,C0983,João Silva,Consumer,New,2022-10-09,2024-02-26,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-02-26,1,1350.93,0.00,Online,Cash,Eduardo,East,237.46,10592.04,1135.36,122.15,0
11140,C0311,Ana Pereira,Consumer,Returning,2022-07-28,2024-12-09,P1021,Tune 770NC,Electronics,Audio,JBL,2024-03-26,2,144.89,0.00,Online,Cash,Ana,North,220.30,16501.12,649.93,167.88,1
11141,C1138,Patrícia Martins,SMB,New,2023-08-23,2024-06-29,P1010,Brio 500,Electronics,Peripherals,Logitech,2024-06-29,1,119.67,0.05,Online,Credit Card,Bruno,Central,66.09,14798.18,4422.06,245.96,0
11142,C0353,Igor Martins,Corporate,New,2023-01-04,2025-10-01,P1021,Tune 770NC,Electronics,Audio,JBL,2025-10-01,2,148.37,0.10,Online,Debit Card,Camila,South,279.39,8731.81,2654.57,430.91,0
11143,C1533,Igor Mendes,SMB,New,2022-08-05,2024-09-17,P1038,M10 Plus,Electronics,Tablets,Lenovo,2024-09-17,2,235.73,0.00,Online,Debit Card,Camila,South,29.30,9132.61,5641.97,329.66,0
11144,C0716,Renato Araújo,Consumer,New,2023-07-08,2024-10-25,P1001,MX Keys S,Electronics,Peripherals,Logitech,2024-10-25,1,114.12,0.10,Online,Cash,Bruno,South,153.24,9523.75,3219.45,431.91,0
11145,C0471,Carlos Ribeiro,Consumer,Returning,2023-10-02,2025-08-10,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-08-10,2,307.93,0.05,Online,Debit Card,Diego,North,269.94,15471.94,1126.78,178.55,1
11146,C0182,Thiago Oliveira,Consumer,Returning,2023-05-19,2025-12-07,P1043,BlackWidow V4,Electronics,Peripherals,Razer,2025-09-05,2,198.07,0.05,Online,Credit Card,Eduardo,North,96.71,5256.99,5351.34,384.06,0
11147,C0120,Juliana Rocha,Consumer,New,2022-07-20,2025-02-14,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-02-14,1,828.97,0.10,Online,Credit Card,Ana,Central,202.10,4925.00,5038.68,359.11,0
11148,C0530,Pedro Mendes,Consumer,New,2022-08-28,2024-05-28,P1015,IdeaPad 5,Electronics,Laptops,Lenovo,2024-05-28,3,829.25,0.00,Retail,Credit Card,Ana,Central,126.56,5102.16,5409.70,318.21,0
11149,C1095,Aline Pereira,Corporate,New,2022-08-01,2025-06-07,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-06-07,1,358.40,0.10,Online,Cash,Ana,South,121.95,9921.27,3956.13,366.08,0
11150,C1364,Larissa Alves,Consumer,New,2023-02-19,2025-12-12,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-12-12,1,336.44,0.20,Online,Cash,Ana,South,57.52,10307.86,2779.34,134.44,1
11151,C0709,Aline Ribeiro,Consumer,New,2023-11-06,2024-05-17,P1017,Charge 5,Electronics,Audio,JBL,2024-05-17,1,189.07,0.00,Retail,Cash,Eduardo,West,295.79,15716.21,3543.83,157.59,0
11152,C1249,Lucas Rocha,Consumer,Returning,2023-04-08,2025-04-26,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-04-26,3,479.47,0.10,Online,Credit Card,Ana,East,65.75,16328.85,3334.00,198.09,0
11153,C0213,Igor Pereira,Consumer,Returning,2022-11-05,2025-11-29,P1016,MacBook Air M2,Electronics,Laptops,Apple,2025-11-29,1,1360.19,0.00,Online,Credit Card,Bruno,West,115.47,12421.22,2865.80,297.14,0
11154,C1640,Patrícia Rocha,Consumer,New,2022-12-02,2025-04-01,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-04-01,2,526.06,0.10,Online,Debit Card,Diego,Central,317.89,12459.93,3870.23,58.55,0
11155,C0678,Juliana Martins,SMB,New,2023-06-21,2024-09-21,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-09-21,2,1248.59,0.25,Online,Credit Card,Eduardo,South,234.39,8597.26,1990.10,220.86,1
11156,C0437,Pedro Mendes,SMB,Returning,2023-03-21,2024-12-02,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-12-02,3,1384.44,0.10,Online,Cash,Eduardo,South,89.36,10644.16,1782.62,62.17,0
11157,C0056,Gabriel Gomes,SMB,Returning,2023-02-11,2024-10-20,P1007,iPhone 14,Electronics,Smartphones,Apple,2024-10-20,2,796.25,0.00,Online,Debit Card,Diego,North,295.71,9023.52,2317.19,100.50,0
11158,C1136,Mateus Gomes,SMB,New,2022-11-20,2024-05-15,P1010,Brio 500,Electronics,Peripherals,Logitech,2024-05-15,2,123.63,0.20,Retail,Cash,Ana,West,115.27,8112.45,2679.80,351.97,0
11159,C0648,Igor Teixeira,Corporate,Returning,2023-09-24,2025-10-04,P1044,iPad 10th Gen,Electronics,Tablets,Apple,2024-02-05,1,422.46,0.10,Online,Credit Card,Bruno,West,307.75,10139.48,1239.20,282.03,0
11160,C1333,Beatriz Souza,Consumer,Returning,2022-08-19,2025-07-03,P1032,DeathAdder V3,Electronics,Peripherals,Razer,2025-07-03,1,80.88,0.00,Online,Cash,Diego,South,277.37,6541.48,0.00,209.36,0
11161,C1282,Ana Pereira,Corporate,Returning,2022-11-25,2025-02-20,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-01-15,1,421.18,0.05,Online,Debit Card,Ana,West,140.19,17549.51,5302.13,310.34,1
11162,C0711,Ana Ribeiro,Consumer,Returning,2023-02-03,2025-12-03,P1037,AirPods 3,Electronics,Audio,Apple,2025-06-09,1,171.31,0.05,Online,Credit Card,Eduardo,North,62.90,10400.88,1122.31,360.84,0
11163,C0361,Carlos Araújo,Consumer,Returning,2023-05-26,2025-11-09,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-11-09,1,1106.09,0.05,Online,Cash,Eduardo,East,132.15,17720.88,1110.76,369.78,0
11164,C1559,Juliana Alves,Consumer,Returning,2022-10-07,2024-10-21,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2024-06-09,4,2107.97,0.30,Online,Credit Card,Bruno,North,86.70,7397.31,3256.28,102.07,0
11165,C0344,João Teixeira,Consumer,Returning,2022-12-16,2025-04-16,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2025-04-16,1,30.08,0.20,Online,Credit Card,Ana,South,279.18,6759.58,598.58,348.50,0
11166,C0601,Igor Pereira,Consumer,Returning,2023-08-11,2025-05-07,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-05-07,1,752.49,0.25,Online,Debit Card,Bruno,West,56.36,4802.20,5454.21,308.86,0
11167,C0060,Vanessa Mendes,SMB,Returning,2022-11-17,2025-06-01,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2025-06-01,4,118.68,0.10,Retail,Credit Card,Ana,North,137.26,15180.67,4896.13,153.70,0
11168,C0455,Mateus Gomes,Corporate,New,2023-10-15,2025-10-13,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-10-13,1,347.90,0.05,Online,Credit Card,Bruno,West,165.91,6995.99,3650.37,174.75,1
11169,C0522,João Lima,Consumer,New,2023-01-28,2024-12-31,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-12-31,1,1193.21,0.00,Online,Credit Card,Bruno,South,181.63,10928.91,2112.10,86.47,0
11170,C0047,Renato Gomes,Consumer,New,2022-09-27,2024-02-12,P1015,IdeaPad 5,Electronics,Laptops,Lenovo,2024-02-12,1,859.21,0.00,Online,Cash,Eduardo,Central,235.75,5473.33,5117.01,147.10,0
11171,C1186,Larissa Martins,SMB,Returning,2023-04-14,2025-07-31,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2024-02-09,1,139.56,0.05,Online,Cash,Ana,East,254.92,8026.38,3551.03,165.47,0
11172,C0585,João Silva,Consumer,New,2023-05-16,2024-08-26,P1016,MacBook Air M2,Electronics,Laptops,Apple,2024-08-26,1,1369.96,0.30,Online,Debit Card,Camila,East,170.59,8006.51,5248.53,142.53,0
11173,C1375,Larissa Pereira,Consumer,New,2023-06-22,2024-07-31,P1012,MacBook Air M3,Electronics,Laptops,Apple,2024-07-31,1,1421.85,0.15,Retail,Credit Card,Eduardo,Central,113.73,5335.43,5851.79,401.78,0
11174,C0897,João Lima,Consumer,Returning,2023-10-06,2024-06-14,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-06-14,1,355.42,0.25,Online,Debit Card,Camila,South,141.90,6304.53,104.80,237.26,0
11175,C1303,Ana Oliveira,Consumer,Returning,2023-08-20,2025-06-08,P1030,Flip 6,Electronics,Audio,JBL,2024-03-01,1,138.17,0.00,Retail,Credit Card,Eduardo,North,225.69,15424.46,2857.20,62.82,0
11176,C1022,Mariana Souza,SMB,Returning,2023-09-13,2025-12-15,P1006,iPhone 15,Electronics,Smartphones,Apple,2025-07-11,1,975.96,0.05,Online,Cash,Eduardo,North,23.76,12306.78,4194.86,67.36,0
11177,C0750,Sofia Barbosa,SMB,New,2023-04-14,2024-10-13,P1001,MX Keys S,Electronics,Peripherals,Logitech,2024-10-13,3,103.73,0.05,Online,Debit Card,Diego,West,63.04,5942.05,3007.47,104.80,1
11178,C0653,Fernanda Costa,SMB,New,2022-07-29,2025-03-17,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2025-03-17,1,537.41,0.10,Online,Cash,Camila,West,116.91,14719.36,91.17,244.03,1
11179,C0754,Thiago Alves,Consumer,New,2022-11-29,2025-10-26,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2025-10-26,1,1121.72,0.00,Online,Credit Card,Ana,East,170.30,18620.66,1413.09,92.16,0
11180,C0587,Rafael Mendes,Corporate,Returning,2023-10-15,2025-10-01,P1041,Tab P12,Electronics,Tablets,Lenovo,2025-10-01,1,358.41,0.00,Online,Debit Card,Camila,South,261.17,6637.45,2297.71,434.10,0
11181,C1370,Vanessa Souza,Corporate,Returning,2023-10-03,2025-02-25,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2024-06-16,3,27.02,0.10,Online,Credit Card,Bruno,North,104.21,17643.14,3529.84,292.82,0
11182,C1456,Juliana Barbosa,Corporate,Returning,2022-10-18,2025-03-31,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2024-07-28,1,1152.95,0.00,Online,Debit Card,Camila,West,74.36,6957.90,119.13,100.47,0
11183,C0290,João Barbosa,SMB,New,2022-11-27,2025-01-06,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-01-06,1,1053.63,0.10,Online,Credit Card,Camila,East,14.96,18257.82,346.07,219.21,0
11184,C1583,Patrícia Gomes,Corporate,New,2023-01-06,2024-01-23,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-01-23,1,1120.39,0.15,Online,Debit Card,Ana,East,233.28,7630.58,4922.15,68.92,0
11185,C1171,Ana Alves,SMB,New,2022-08-19,2025-12-25,P1012,MacBook Air M3,Electronics,Laptops,Apple,2025-12-25,1,1600.95,0.05,Retail,Credit Card,Bruno,South,112.07,12674.11,858.99,257.50,0
11186,C1218,Beatriz Souza,SMB,New,2022-07-23,2024-11-05,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-11-05,2,932.06,0.00,Retail,Debit Card,Diego,North,74.26,5095.66,4954.92,46.64,0
11187,C0886,Rafael Mendes,Consumer,Returning,2023-05-18,2025-07-13,P1043,BlackWidow V4,Electronics,Peripherals,Razer,2025-07-13,1,179.49,0.00,Retail,Credit Card,Ana,South,19.98,12135.45,331.90,213.24,0
11188,C1426,Vanessa Gomes,Consumer,New,2023-05-19,2024-08-17,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2024-08-17,1,192.31,0.15,Online,Credit Card,Eduardo,Central,27.63,8998.85,3130.21,257.58,0
11189,C0144,Mateus Araújo,Consumer,New,2023-05-04,2024-11-05,P1037,AirPods 3,Electronics,Audio,Apple,2024-11-05,3,169.20,0.00,Online,Debit Card,Eduardo,North,170.05,8059.28,1381.31,430.97,0
11190,C0658,Sofia Ribeiro,Corporate,Returning,2023-09-03,2025-12-13,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2025-12-13,1,1980.54,0.00,Retail,Cash,Diego,West,28.58,9163.34,400.15,355.09,0
11191,C1425,Mariana Lima,Consumer,New,2023-04-21,2024-01-12,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2024-01-12,2,858.39,0.05,Online,Debit Card,Eduardo,West,101.49,8757.83,3159.65,88.09,0
11192,C0230,Igor Rocha,Consumer,New,2023-11-23,2024-01-24,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-01-24,2,968.92,0.00,Retail,Debit Card,Diego,North,307.11,5897.55,4313.35,208.25,0
11193,C0973,Mateus Araújo,Consumer,Returning,2023-10-08,2025-05-22,P1032,DeathAdder V3,Electronics,Peripherals,Razer,2025-05-22,1,82.17,0.00,Online,Debit Card,Bruno,South,35.17,9055.48,427.40,176.77,0
11194,C0241,Igor Souza,Consumer,New,2022-11-27,2025-05-24,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2025-05-24,2,1399.86,0.00,Online,Cash,Ana,East,249.33,7443.42,5250.03,112.07,0
11195,C1735,Aline Mendes,Consumer,Returning,2023-07-09,2025-09-18,P1003,iPad mini,Electronics,Tablets,Apple,2025-09-18,1,625.02,0.00,Online,Credit Card,Ana,East,194.89,7616.87,3877.80,402.61,0
11196,C1715,Thiago Gomes,Corporate,New,2022-09-22,2025-09-11,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2025-09-11,1,567.95,0.30,Online,Debit Card,Ana,North,163.89,7941.62,1676.21,51.82,0
11197,C1677,Rafael Martins,Consumer,New,2022-12-03,2025-05-22,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2025-05-22,2,1208.74,0.10,Online,Credit Card,Bruno,South,103.86,18666.97,3094.07,294.96,0
11198,C0832,Mateus Mendes,Consumer,Returning,2022-11-06,2024-11-18,P1016,MacBook Air M2,Electronics,Laptops,Apple,2024-10-27,1,1339.70,0.10,Online,Debit Card,Bruno,South,156.18,13199.74,1932.46,218.76,0
11199,C1184,João Rocha,Consumer,New,2022-08-04,2024-11-28,P1033,SRS-XB100,Electronics,Audio,Sony,2024-11-28,3,62.20,0.00,Online,Cash,Camila,East,109.44,15195.06,2513.28,304.39,0
11200,C1576,Renato Lima,Consumer,Returning,2022-08-08,2024-08-13,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-01-25,3,372.42,0.05,Online,Debit Card,Diego,West,179.14,16857.92,1338.61,46.85,1
11201,C1002,Juliana Araújo,Consumer,Returning,2023-02-26,2025-07-15,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-07-16,1,382.43,0.00,Online,Credit Card,Camila,West,124.14,8054.14,1314.36,88.62,1
